username,score,lag,session_id,primacy,recency,total_comparisons,norm_primacy,norm_recency
uid8,4,2,10,4,2,6,0.6666666666666666,0.3333333333333333
uid8,4,3,10,3,2,5,0.6,0.4
uid8,4,4,10,1,3,4,0.25,0.75
uid8,4,5,10,2,1,3,0.6666666666666666,0.3333333333333333
uid8,4,6,10,2,0,2,1.0,0.0
uid8,4,7,10,0,1,1,0.0,1.0
uid8,4,8,10,1,0,1,1.0,0.0
uid9,3,1,10,0,1,1,0.0,1.0
uid9,3,5,10,1,0,1,1.0,0.0
uid9,3,6,10,1,0,1,1.0,0.0
uid9,4,1,10,0,1,1,0.0,1.0
uid9,4,2,10,1,0,1,1.0,0.0
uid9,4,3,10,1,0,1,1.0,0.0
uid9,5,1,10,0,1,1,0.0,1.0
uid9,5,4,10,0,1,1,0.0,1.0
uid9,5,5,10,0,1,1,0.0,1.0
